company,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
"""Apple""",37429421,2020-05-18 18:42:15+00:00, ,1262453461100236801,en,0,0,0,0,Twitter for iPhone,$500 billion Treasury fund meant for coronavirus relief has lent barely any money - The Washington Post https://t.co/vO5L2YWYNj
"""Apple""",1348243279,2020-05-18 18:40:07+00:00, ,1262452924464103425,en,0,0,0,0,Twitter for iPhone,$500 billion Treasury fund meant for coronavirus relief has lent barely any money - The Washington Post https://t.co/PU40q4nOWO
"""Apple""",3019997966,2020-05-18 18:35:55+00:00, ,1262451870984855553,en,5,0,1,0,Twitter for iPad,$500 billion Treasury fund meant for coronavirus relief has lent barely any money - The Washington Post https://t.co/jzWZGRUkyJ
"""Apple""",147154608,2020-05-18 18:13:43+00:00, ,1262446281622016001,en,0,0,1,0,Twitter for iPhone,Starbucks asks for a year’s worth of rent relief following $915M loss from coronavirus - The Business Journals https://t.co/4o8LRC1pTL
"""Apple""",1248638186940706824,2020-05-18 18:09:01+00:00, ,1262445099264466945,en,1,0,0,0,Twitter for iPhone,"California is now offering support to undocumented immigrants, in the first relief fund of its kind

Regardless of politics, we need to support all involved in keeping the food supply working

#farming #labor #agriculture #coronavirus #agribusiness 

https://t.co/TyjimsTeKH"
"""Apple""",47866792,2020-05-18 17:55:08+00:00, ,1262441604503048192,en,0,0,0,0,Twitter for iPhone,$500 billion Treasury fund meant for coronavirus relief has lent barely any money - The Washington Post https://t.co/R0ZRoHSzDS
"""Apple""",343032283,2020-05-18 17:42:27+00:00, ,1262438414399537163,en,0,0,0,0,Twitter for iPhone,"$500 billion Treasury fund meant for coronavirus relief has lent barely any money - The Washington Post
**am sure trump “holding it” as he did for #UkrainetrumpGate so that he can pass it around to rest of #trumpswamp creatures. https://t.co/QSc7HCBtEa"
"""Apple""",261092366,2020-05-18 17:35:41+00:00, ,1262436711516299265,en,0,0,0,2,Twitter for iPhone,Starbucks asks for a year’s worth of rent relief following $915M loss from coronavirus - The Business Journals.  If you kept your stores open like Dunkin’ Donuts you wouldn’t need the money this woman can’t run her own life let alone the company https://t.co/XBLsYDahZB
"""Apple""",835636657391026176,2020-05-18 17:31:05+00:00, ,1262435553657720832,en,0,0,0,0,Twitter for iPhone,$500 billion Treasury fund meant for coronavirus relief has lent barely any money - The Washington Post—-so who is suppose to be wAtching over this money.?  Why are they holding it? Is this their bonus money before been thrown out of Washington on November https://t.co/Tkbs6fgjKX
"""Apple""",708704803648438272,2020-05-18 17:14:59+00:00, ,1262431502060699652,en,0,0,0,0,Microsoft Power Platform,"Apple makes mobility data available to aid COVID-19 efforts

#UPDATE #Apple

https://t.co/TedoXxMV8y"
"""Apple""",1213932463648411649,2020-05-18 15:57:12+00:00, ,1262411925461200896,en,0,0,0,0,Twitter for iPad,Starbucks asks for a year’s worth of rent relief following $915M loss from coronavirus - The Business Journals https://t.co/duJDna01z5
"""Apple""",110020292,2020-05-18 13:44:32+00:00, ,1262378539250323463,en,0,0,0,0,Twitter for iPad,"Jack Dorsey already donated over $87 million towards COVID-19 relief - Business Insider
Wow the list at the end👏👏😮 https://t.co/61CH7SxovC"
"""Apple""",456331554,2020-05-18 13:25:50+00:00, ,1262373833576779776,en,0,0,0,0,Twitter for iPad,"https://t.co/u7V6J9CFom

🤔👉...’nuff said?

https://t.co/onptXB42S0

https://t.co/lOHkrcLE0Z

https://t.co/t71Cr1w6tD"
"""Apple""",1192145527,2020-05-18 13:12:13+00:00, ,1262370406528217094,en,0,0,0,0,Twitter for iPhone,"Trump to Meet With GOP Lawmakers as U.S. Coronavirus Death Toll Tops 88,000
Camp David gathering comes as president indicates he hasn’t ruled out new aid to states, municipalities https://t.co/ouWrFgbsRE"
"""Apple""",162444625,2020-05-18 13:10:15+00:00, ,1262369911638278147,en,0,0,0,0,Hootsuite Inc.,"""With the COVID-19 pandemic increasing reliance on technology, Apple  is rolling out extra help for people with disabilities using its products for remote learning and other purposes.
(image: Apple logo)

https://t.co/fLK17zajdB"
"""Apple""",341597700,2020-05-18 12:43:09+00:00, ,1262363091964223488,en,2,0,0,1,Twitter for iPhone,"@Forbes @lemonyonce @brianne_garrett Support Covid-19 relief 
Check out the #SavageRemix feat. Beyoncé if you haven't yet:
• Apple Music: https://t.co/GYcY3rcUH5
• iTunes: https://t.co/viZr0rCO9V
• Amazon: https://t.co/hi6Gc2hB2n
• Spotify: https://t.co/YS2bmrBGjR
• TIDAL: https://t.co/2pjECe0fag…"
"""Apple""",32734043,2020-05-18 12:26:09+00:00, ,1262358812385820673,en,0,0,0,0,Twitter for iPhone,#Coronavirus #Starbucks Starbucks asks for a year’s worth of rent relief following $915M loss from coronavirus - Triad Business Journal https://t.co/y3ZsZLaGgo
"""Apple""",354114136,2020-05-18 12:11:53+00:00, ,1262355222455779328,en,8,0,0,1,Twitter for iPad,Medicaid Clinics And Doctors Have Been Last In Line For COVID-19 Relief Funding - NPR https://t.co/2xXevBeh3r
"""Apple""",540558695,2020-05-18 11:23:48+00:00, ,1262343123142762497,en,0,0,0,0,Twitter for iPhone,@Strandjunker The apple(s) dont fall far from the tree. They all disgust me. Daddy’s evil hideous face makes me nauseous.  🤮🤮🤮  He has no soul.  I had a dream he turned into Hitler and was sending all who didn’t drink the kool aid into a gas chambers pumping in #COVID19
"""Apple""",2844988335,2020-05-18 07:40:22+00:00, ,1262286892923523073,en,0,0,0,0,Twitter for iPhone,The House’s latest coronavirus relief bill gives stimulus payments to unauthorized immigrants https://t.co/IZyDuOOI3Z
"""Apple""",94374227,2020-05-18 03:01:34+00:00, ,1262216733676285953,en,6,0,1,4,Twitter Web App,"Part 2 of our podcast w. @mitatweets is now out! 

We discuss: 

- Mutual Aid in #Indonesia under Covid-19

-  How #Anarchists are being scapegoated by a government looking to shift blame

- The elitism of the Anglo Left &amp; its distance from the everyday

https://t.co/RthgEpYzWV"
"""Apple""",151534667,2020-05-17 19:55:09+00:00, ,1262109421456384000,en,0,0,0,0,Tweetbot for iΟS,"Well, that’s a relief: Eric Trump claims that COVID will “magically disappear” after Election Day. https://t.co/Lbt1vA4yyD"
"""Apple""",1260283553046237189,2020-05-17 18:19:47+00:00, ,1262085419883212801,en,0,0,0,0,Twitter for iPhone,"@localblackicon Support Covid-19 relief 
Check out the #SavageRemix feat. Beyoncé if you haven't yet:
• Apple Music: https://t.co/Ychx13iNx7
• iTunes: https://t.co/65S3kZKuON
• Amazon: https://t.co/R5vWopZVBv
• Spotify: https://t.co/PmA3Wl487w
• TIDAL: https://t.co/R1WvZwGN0k…"
"""Apple""",341597700,2020-05-17 18:19:38+00:00, ,1262085384177156098,en,1,0,0,0,Twitter for iPhone,"@strongblacklead @theyoncehub Support Covid-19 relief 
Check out the #SavageRemix feat. Beyoncé if you haven't yet:
• Apple Music: https://t.co/GYcY3rcUH5
• iTunes: https://t.co/viZr0rCO9V
• Amazon: https://t.co/hi6Gc2hB2n
• Spotify: https://t.co/YS2bmrBGjR
• TIDAL: https://t.co/2pjECe0fag…"
"""Apple""",1239821371099635712,2020-05-17 17:59:58+00:00, ,1262080434764230656,en,0,0,1,0,Twitter for Android,@TanvirRoyal1 @TVMohandasPai That has been the case for a while it has nothing to do with covid relief and preparation.  Stop quoting systemic issues to justify lack of covid response. You cant argue apple with oranges.
"""Apple""",1020437195855888385,2020-05-17 17:42:14+00:00, ,1262075972410642433,en,0,0,0,0,Twitter for iPhone,"Pelosi says ""time is of the essence"" to reach coronavirus relief deal - CBS News https://t.co/RsOCLXv7lr"
"""Apple""",1107374728660934656,2020-05-17 17:35:06+00:00, ,1262074177802076165,en,0,0,0,0,WordPress.com,Apple makes mobility data available to aid COVID-19 efforts https://t.co/tWK6iPxDvP
"""Apple""",708704803648438272,2020-05-17 17:14:56+00:00, ,1262069099431186432,en,0,0,0,0,Microsoft Power Platform,"Apple makes mobility data available to aid COVID-19 efforts

#UPDATE #Apple

https://t.co/TedoXxMV8y"
"""Apple""",847080140098207746,2020-05-17 17:10:13+00:00, ,1262067914930257922,en,2,0,1,1,Twitter for iPhone,WITH THE NOVEMBER 2020 ELECTION UNDER SERIOUS THREAT FROM GOP AND COVID VIRUS...GRATEFUL FOR PRIVATE SECT AID FOR COVID...OBVI WE NEED HELP PROTECTNG 2020 ELEC..DEM’S FACE OPPOSITION FROM GOP.. COULD PRIVATE SECT HELP ENSURE VOTER SUPPRESSION WON’T WIN https://t.co/38wlEu2Cxu
"""Apple""",330475874,2020-05-17 10:50:37+00:00, ,1261972385588264962,en,0,0,0,0,Twitter for iPad,On The Money: Hopes fade for coronavirus relief deal this month | Burr problem grows for GOP | Layoffs hit record high of 11 million in March - The Hill https://t.co/knA6ZjGsHV
"""Apple""",1260283553046237189,2020-05-17 09:50:56+00:00, ,1261957364900601857,en,5,0,0,2,Twitter for iPhone,"@theestallion Support Covid-19 relief 
Check out the #SavageRemix feat. Beyoncé if you haven't yet:
• Apple Music: https://t.co/Ychx13iNx7
• iTunes: https://t.co/65S3kZKuON
• Amazon: https://t.co/R5vWopZVBv
• Spotify: https://t.co/PmA3Wl487w
• TIDAL: https://t.co/R1WvZwGN0k…"
"""Apple""",1260283553046237189,2020-05-17 09:50:49+00:00, ,1261957334248628226,en,0,0,0,0,Twitter for iPhone,"@LoveRaveBooty @theestallion Support Covid-19 relief 
Check out the #SavageRemix feat. Beyoncé if you haven't yet:
• Apple Music: https://t.co/Ychx13iNx7
• iTunes: https://t.co/65S3kZKuON
• Amazon: https://t.co/R5vWopZVBv
• Spotify: https://t.co/PmA3Wl487w
• TIDAL: https://t.co/R1WvZwGN0k…"
"""Apple""",64661143,2020-05-17 07:47:14+00:00, ,1261926234323181568,en,0,2,0,0,Twitter for iPhone,"Your tax money going to private schools of DeVos’ choice, to educate other kids with your tax money. https://t.co/Xyu4btyoNg"
"""Apple""",341597700,2020-05-17 06:43:13+00:00, ,1261910125314486272,en,4,0,0,0,Twitter for iPhone,"@wrstbhavior Support covid-19 relief 
Check out the #SavageRemix feat. Beyoncé if you haven't yet:
• Apple Music: https://t.co/GYcY3rcUH5
• iTunes: https://t.co/viZr0rCO9V
• Amazon: https://t.co/hi6Gc2hB2n
• Spotify: https://t.co/YS2bmrBGjR
• TIDAL: https://t.co/2pjECe0fag…"
"""Apple""",1260283553046237189,2020-05-17 05:11:55+00:00, ,1261887149407973383,en,0,0,0,0,Twitter for iPhone,"@ashleycacioppo Support Covid-19 relief 
Check out the #SavageRemix feat. Beyoncé if you haven't yet:
• Apple Music: https://t.co/Ychx13iNx7
• iTunes: https://t.co/65S3kZKuON
• Amazon: https://t.co/R5vWopZVBv
• Spotify: https://t.co/PmA3Wl487w
• TIDAL: https://t.co/R1WvZwGN0k…"
"""Apple""",341597700,2020-05-17 05:00:04+00:00, ,1261884166062383110,en,0,0,0,0,Twitter for iPhone,"@BeyLegion @YonceSource Support covid-19 relief 
Check out the #SavageRemix feat. Beyoncé if you haven't yet:
• Apple Music: https://t.co/GYcY3rcUH5
• iTunes: https://t.co/viZr0rCO9V
• Amazon: https://t.co/hi6Gc2hB2n
• Spotify: https://t.co/YS2bmrBGjR
• TIDAL: https://t.co/2pjECe0fag…"
"""Apple""",341597700,2020-05-17 04:50:45+00:00, ,1261881821639389185,en,0,0,0,0,Twitter for iPhone,"@TheIgboWolf Support Covid-19 relief.
Check out the #SavageRemix feat. Beyoncé if you haven't yet:
• Apple Music: https://t.co/GYcY3rcUH5
• iTunes: https://t.co/viZr0rCO9V
• Amazon: https://t.co/hi6Gc2hB2n
• Spotify: https://t.co/YS2bmrBGjR
• TIDAL: https://t.co/2pjECe0fag…"
"""Apple""",341597700,2020-05-17 04:38:14+00:00, ,1261878672337887232,en,0,0,0,0,Twitter for iPhone,"@ThegirlJT Support covid-19 relief Check out the #SavageRemix feat. Beyoncé if you haven't yet:
• Apple Music: https://t.co/GYcY3rcUH5
• iTunes: https://t.co/viZr0rCO9V
• Amazon: https://t.co/hi6Gc2hB2n
• Spotify: https://t.co/YS2bmrBGjR
• TIDAL: https://t.co/2pjECe0fag…"
"""Apple""",341597700,2020-05-17 04:07:45+00:00, ,1261870998388969472,en,0,0,0,0,Twitter for iPhone,"@MsKiara_ Support covid-19 relief Check out the #SavageRemix feat. Beyoncé if you haven't yet:
• Apple Music: https://t.co/GYcY3rcUH5
• iTunes: https://t.co/viZr0rCO9V
• Amazon: https://t.co/hi6Gc2hB2n
• Spotify: https://t.co/YS2bmrBGjR
• TIDAL: https://t.co/2pjECe0fag…"
"""Apple""",1260283553046237189,2020-05-17 04:05:47+00:00, ,1261870503469486084,en,4,0,0,0,Twitter for iPhone,"@SameOlDarius @Mood4Eva98 Support covid-19 relief Check out the #SavageRemix feat. Beyoncé if you haven't yet:
• Apple Music: https://t.co/Ychx13iNx7
• iTunes: https://t.co/65S3kZKuON
• Amazon: https://t.co/R5vWopZVBv
• Spotify: https://t.co/PmA3Wl487w
• TIDAL: https://t.co/R1WvZwGN0k…"
"""Apple""",381133317,2020-05-17 03:36:12+00:00, ,1261863061490630656,en,0,0,0,0,StockTwits Web,"@mtomasch @Maxwell10 House Democrats pass $3 trillion coronavirus relief package
https://t.co/I5A1kaQOcM"
"""Apple""",1020437195855888385,2020-05-17 01:42:03+00:00, ,1261834333461057537,en,0,0,0,0,Twitter for iPhone,Democrats push new $3T coronavirus relief bill through House - PBS NewsHour https://t.co/fgyi5UWghz
"""Apple""",246344296,2020-05-17 01:29:09+00:00, ,1261831088403615750,en,0,0,0,0,Twitter for iPad,Many Americans are in the dark about coronavirus-related financial assistance - CNBC https://t.co/B5DUZXrmkp
"""Apple""",823755885054869504,2020-05-17 01:12:52+00:00, ,1261826987540140035,en,1,0,0,1,Twitter for iPhone,"House-passed #coronavirus relief bill excludes lobbyists from Paycheck Protection Program
 https://t.co/xbqTI5zoXe"
"""Apple""",1254825110516781057,2020-05-16 23:50:45+00:00, ,1261806323353731073,en,0,0,0,0,Twitter for iPad,"House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post

Friday.  May 15, 2020. 14 Dems oppose. 1 Rep supports the proposed Heroes Act.  https://t.co/VWGiN1meRB"
"""Apple""",741019121270169600,2020-05-16 23:30:35+00:00, ,1261801246794510336,en,0,0,1,0,Twitter for iPhone,"Many Americans are in the dark about coronavirus-related financial assistance.
A whopping 80% of unemployed Americans say they haven’t reached out for relief measures, according to Credit Karma. https://t.co/2xPdxeWTQJ"
"""Apple""",106457836,2020-05-16 22:54:19+00:00, ,1261792121465470976,en,0,0,0,0,Twitter for iPhone,"“On April 11, during the peak of COVID-19 cases &amp; deaths in NYC, the Fed Emergency Mgmt Agency intervened &amp; demanded orders of medical equipment allocated to our relief efforts be redirected to the fed govt. FEMA then seized 50,000 N95 respirators….” https://t.co/WzHjxJslu2"
"""Apple""",392897310,2020-05-16 20:26:51+00:00, ,1261755009806618628,en,1,0,0,0,Twitter for iPad,"Betsy DeVos directs $500,000 from coronavirus relief to private college confused by some with cult - https://t.co/wBEE2TBy8V. **Hypocrisy** https://t.co/0HGYSmi8Ex"
"""Apple""",2995678931,2020-05-16 19:40:09+00:00, ,1261743258893316097,en,0,0,0,0,Twitter for iPad,House passes $3 trillion coronavirus relief bill in close vote - The Week https://t.co/XFg28eRNIu
"""Apple""",20715638,2020-05-16 19:30:36+00:00, ,1261740857004371968,en,0,0,0,0,Twitter for iPhone,CNBC - Coronavirus live updates: Grocery shopping is evolving; NY race tracks reopening from @CNBC  https://t.co/mc7GfnU0td
"""Apple""",19113919,2020-05-16 18:22:33+00:00, ,1261723727613489162,en,0,0,0,0,Twitter for iPhone,Many Americans are in the dark about coronavirus-related financial assistance @CNBC  https://t.co/MkQFWs8t7V
"""Apple""",708704803648438272,2020-05-16 17:14:57+00:00, ,1261706717546582016,en,0,0,0,0,Microsoft Power Platform,"Apple makes mobility data available to aid COVID-19 efforts

#UPDATE #Apple

https://t.co/TedoXxMV8y"
"""Apple""",38710621,2020-05-16 17:13:00+00:00, ,1261706227811303425,en,1,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post https://t.co/NAx0ZlNkDa
"""Apple""",1260283553046237189,2020-05-16 16:50:52+00:00, ,1261700654738915328,en,1,0,0,0,Twitter for iPhone,"@Power1051 @johnlegend Also a great way to aid in covid-19 relief. Check out the #SavageRemix feat. Beyoncé 
• Apple Music: https://t.co/Ychx13iNx7
• iTunes: https://t.co/65S3kZKuON
• Amazon: https://t.co/R5vWopZVBv
• Spotify: https://t.co/PmA3Wl487w
• TIDAL: https://t.co/R1WvZwGN0k…"
"""Apple""",212645955,2020-05-16 16:48:44+00:00, ,1261700121147793408,en,0,0,0,0,Twitter for iPhone,"Jet Linx Aviation, which caters to well-to-do executives, was the second private plane company founded or owned by Trump donors to receive federal funds designated for the airline industry under the Coronavirus Aid, Relief and Economic Security Act.  https://t.co/Nb8bFHMU7C"
"""Apple""",1086441927485075457,2020-05-16 16:16:36+00:00, ,1261692033124745217,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post https://t.co/CVweQiVnAq
"""Apple""",1008121042508894208,2020-05-16 15:57:03+00:00, ,1261687114162454529,en,0,0,0,0,Twitter for iPhone,Coronavirus PPP loan relief and fraud: How thieves may try to game the system https://t.co/UzIVOQXnm5
"""Apple""",776013758,2020-05-16 15:56:52+00:00, ,1261687066955583489,en,0,0,0,0,Twitter for iPhone,Coronavirus PPP loan relief and fraud: How thieves may try to game the system https://t.co/X6KufvyK8t
"""Apple""",330676972,2020-05-16 14:57:16+00:00, ,1261672069105963008,en,0,0,0,0,Twitter for iPhone,Everything you need to know about a second round of coronavirus stimulus checks @CNBC ⁦@marcorubio⁩ ⁦@SenRickScott⁩ support the average workers in Florida that vote. More direct aid!!! https://t.co/vkZuRsWFlM
"""Apple""",1020437195855888385,2020-05-16 13:59:09+00:00, ,1261657442028597256,en,0,0,0,0,Twitter for iPhone,Coronavirus live updates: U.S. House passes historic relief package - CNBC https://t.co/OnhvswXGn8
"""Apple""",2520405867,2020-05-16 13:57:08+00:00,0121b92345f0e2b4,1261656934014427136,en,0,0,0,0,Twitter for iPhone,"@WhiteHouse @realDonaldTrump Democrats a passed bill to steer billions to states to fight the pandemia and provide a 2nd round of relief to Americans, but Senate Republicans &amp; Trump declared it dead on arrival.

#Trump #TrumpIsALoser #Trump2020 #COVID19 #TrumpVirus #COVID #COVIDIOTS 

https://t.co/2scnbNsxTu"
"""Apple""",2520405867,2020-05-16 13:56:43+00:00,0121b92345f0e2b4,1261656832357130241,en,0,0,0,1,Twitter for iPhone,"@GOP Democrats a passed bill to steer billions to states to fight the pandemia and provide a 2nd round of relief to Americans, but Senate Republicans &amp; Trump declared it dead on arrival.

#Trump #TrumpIsALoser #Trump2020 #COVID19 #TrumpVirus #COVID #COVIDIOTS 

https://t.co/2scnbNsxTu"
"""Apple""",2520405867,2020-05-16 13:56:22+00:00,0121b92345f0e2b4,1261656744427692033,en,0,0,0,0,Twitter for iPhone,"@realDonaldTrump Democrats a passed bill to steer billions to states to fight the pandemia and provide a 2nd round of relief to Americans, but Senate Republicans &amp; Trump declared it dead on arrival.

#Trump #TrumpIsALoser #Trump2020 #COVID19 #TrumpVirus #COVID #COVIDIOTS 

https://t.co/2scnbNsxTu"
"""Apple""",2520405867,2020-05-16 13:55:12+00:00, ,1261656448129515521,en,0,0,0,0,Twitter for iPhone,"Democrats a passed bill to steer billions to states to fight the pandemia and provide a 2nd round of relief to Americans, but Senate Republicans &amp; Trump declared it dead on arrival.
#Trump #TrumpIsALoser #Trump2020 #COVID19 #TrumpVirus #COVID #COVIDIOTS  https://t.co/2scnbNsxTu"
"""Apple""",250767676,2020-05-16 13:23:38+00:00, ,1261648504407064576,en,0,0,0,0,Twitter for iPad,"House Democrats pass $3 trillion coronavirus relief package @CNBC Remember America, that’s the Democratic led House stepping up to help you in this critical time of struggle &amp; pain. @dnc @gop ⁦@FoxNews⁩ @cnn @ap @abc ⁦@WhenWeAllVote⁩ ⁦@wsj  https://t.co/CKQS3E46RQ"
"""Apple""",937076387361513479,2020-05-16 13:17:39+00:00, ,1261646997469237248,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package from @CNBC  https://t.co/rd8ZdH7d2O
"""Apple""",1216145379940544512,2020-05-16 12:54:49+00:00, ,1261641251222425601,en,0,0,0,0,Twitter for iPhone,"House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post
A Bill for the illegals and the Cities that patronage lockdown after November, politics is a dirty business  https://t.co/XNWESUcR1L"
"""Apple""",89300656,2020-05-16 12:37:26+00:00, ,1261636879339917312,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post https://t.co/IcBdjA0Y0H
"""Apple""",930829704373899264,2020-05-16 12:21:31+00:00, ,1261632872580079616,en,0,0,0,0,Twitter for iPhone,"House Democrats push through new $3trillion coronavirus relief bill despite Senate Republicans' vow to block it, and Donald Trump's veto threat
via https://t.co/EjBWd3c05I https://t.co/vLNX21R4VF"
"""Apple""",28751395,2020-05-16 12:18:46+00:00, ,1261632179328757760,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/8LugQIcT8s
"""Apple""",788125329109975041,2020-05-16 12:11:29+00:00, ,1261630347365830657,en,0,1,0,0,Twitter for iPhone,"I suppose Trump is going to call the Lancet journal fake news.  In the meanwhile, hope that his followers do what he tells them to do.  To the letter. It’s the Covid version of ‘DRINK THE KOOL AID’. 

https://t.co/6TMpJdlcN9"
"""Apple""",3861362835,2020-05-16 11:26:23+00:00, ,1261618996979392513,en,1,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/A4soHdzv6c
"""Apple""",1260283553046237189,2020-05-16 10:21:10+00:00, ,1261602586156765184,en,3,0,0,2,Twitter for iPhone,"@onesunonemoonn @Mood4Eva98 Support covid-19 relief Check out the #SavageRemix feat. Beyoncé if you haven't yet:
• Apple Music: https://t.co/Ychx13iNx7
• iTunes: https://t.co/65S3kZKuON
• Amazon: https://t.co/R5vWopZVBv
• Spotify: https://t.co/PmA3Wl487w
• TIDAL: https://t.co/R1WvZwGN0k…"
"""Apple""",295058041,2020-05-16 10:00:22+00:00, ,1261597350231003136,en,0,0,0,0,Twitter for iPhone,"House Democrats push through new $3trillion coronavirus relief bill despite Senate Republicans' vow to block it, and Donald Trump's veto threat
via https://t.co/t7Lq79y5hK https://t.co/TCS9UyI3NZ"
"""Apple""",1260283553046237189,2020-05-16 09:45:51+00:00, ,1261593699861041152,en,0,0,0,0,Twitter for iPhone,"@heykoshi Support covid-19 relief Check out the #SavageRemix feat. Beyoncé if you haven't yet:
• Apple Music: https://t.co/Ychx13iNx7
• iTunes: https://t.co/65S3kZKuON
• Amazon: https://t.co/R5vWopZVBv
• Spotify: https://t.co/PmA3Wl487w
• TIDAL: https://t.co/R1WvZwGN0k…"
"""Apple""",159815311,2020-05-16 09:01:29+00:00, ,1261582532228907010,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/QS9y5oF35S
"""Apple""",722701984160182272,2020-05-16 08:20:24+00:00, ,1261572191646294016,en,0,0,0,0,Twitter for iPad,"House Democrats push through new $3trillion coronavirus relief bill despite Senate Republicans' vow to block it, and Donald Trump's veto threat
via https://t.co/VSUl7QLy5e https://t.co/kohBoEJsjl"
"""Apple""",1259715373999558659,2020-05-16 06:50:04+00:00, ,1261549461786017795,en,1,0,0,0,Twitter for iPhone,US house approved $3 trillions for Covid19 relief today despite veto threat by the White House.  https://t.co/GVUYAagEEN
"""Apple""",44034151,2020-05-16 06:46:31+00:00, ,1261548565660393474,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post ⁦@realDonaldTrump⁩ responsible Americans don’t want this. We are struggling but we would rather work than get another stimulus  https://t.co/07hV6BomTq
"""Apple""",1034123936953446401,2020-05-16 06:24:25+00:00, ,1261543003472068609,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post https://t.co/p22jFwIV8t
"""Apple""",1911873032,2020-05-16 05:22:32+00:00, ,1261527431443292167,en,0,0,0,0,What Money,"Consumers Seeking Debt Relief Amid Coronavirus Face Jammed Phone Lines, Overwhelmed Lenders  - WSJ... (See+ on What: https://t.co/dy2THVXTnt)"
"""Apple""",53401572,2020-05-16 05:17:36+00:00, ,1261526191258963968,en,1,0,0,0,Buffer,"House passes Democrats' $3T coronavirus 'HEROES' aid: Stimulus checks, money for states, rent assistance — NBC News https://t.co/nO3EMIjtx1 https://t.co/md74uZUF1T"
"""Apple""",76698951,2020-05-16 04:54:09+00:00, ,1261520288585584640,en,3,0,0,1,Twitter Web App,"With Hispanic communities among the hardest hit by COVID-19 in America, it is important that patients whose native language is not English know they have the right to a language interpreter when receiving any and all medical treatment in the United States.
https://t.co/Jx26ZiXpN2"
"""Apple""",93430821,2020-05-16 04:42:00+00:00, ,1261517230841507846,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post https://t.co/laUJTJFWwd
"""Apple""",126012801,2020-05-16 04:12:25+00:00, ,1261509785150648320,en,1,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package  https://t.co/M9X1akbUcc
"""Apple""",1218921961839120390,2020-05-16 04:04:32+00:00, ,1261507803459526657,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package from @CNBC  https://t.co/InlGhMUnaR
"""Apple""",4147742536,2020-05-16 03:58:36+00:00, ,1261506310966611968,en,0,0,0,0,Twitter for iPad,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post #TrumpVirus #TrumpGOPGenocide #trumpgateiscoviddeaths  https://t.co/yiXyN3iwqX
"""Apple""",3394010331,2020-05-16 03:58:13+00:00, ,1261506210974633985,en,0,0,1,0,Twitter for iPhone,@Weinsteinlaw @donwinslow @realDonaldTrump Joe- please speak out about this. And also about this- House Democrats pass $3 trillion coronavirus relief package https://t.co/XI2u9C0Z0B
"""Apple""",1708710216,2020-05-16 03:54:32+00:00, ,1261505288093523968,en,0,0,0,0,Twitter for iPad,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post https://t.co/kYHP2lnLMM
"""Apple""",1472502049,2020-05-16 03:53:10+00:00, ,1261504942092812289,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat https://t.co/DLcpw4I3uV
"""Apple""",994107812,2020-05-16 03:50:03+00:00, ,1261504158408019968,en,0,0,0,0,Hootsuite Inc.,"🦠 Live in the iTunes AppStore! CORONAVIRUS RELIEF has been added to HypnoCloud.

👉 12 FREE Sessions! Including Strengthen Your Immune System, Stress Relief, Release Financial Worries and More!

Download the App!
iOS: https://t.co/URuJjwteGH
Android: https://t.co/6z2IxfTzJz https://t.co/AYvmknN2OC"
"""Apple""",164416840,2020-05-16 03:41:17+00:00,6e315e1f96e0450a,1261501949993799680,en,1,0,0,1,Twitter for iPhone,"#Democrats in House pass $3 trillion spending package, focused on sending money to government agencies to enhance spending unrelated to coronavirus from @CNBC  https://t.co/TSC15sSOlD"
"""Apple""",480794146,2020-05-16 03:40:31+00:00, ,1261501757131292672,en,0,0,0,0,Hootsuite Inc.,House Passes $3 Trillion Coronavirus Relief Bill That Has Dim Future — NPR https://t.co/fPZpmLvtD2 #covid19 #relief
